11306.7 1.80887e-15
11320 1.80765e-15
11333.3 1.80649e-15
11346.7 1.80519e-15
11360 1.80402e-15
11373.3 1.8028e-15
11386.7 1.80159e-15
11400 1.80041e-15
11413.3 1.79936e-15
11426.7 1.79812e-15
11440 1.79695e-15
11453.3 1.79583e-15
11466.7 1.79466e-15
11480 1.79352e-15
11493.3 1.79246e-15
11506.7 1.7913e-15
11520 1.79018e-15
11533.3 1.78908e-15
11546.7 1.78803e-15
11560 1.78693e-15
11573.3 1.78593e-15
11586.7 1.7848e-15
11600 1.78375e-15
11613.3 1.78271e-15
11626.7 1.7817e-15
11640 1.78068e-15
11653.3 1.77965e-15
11666.7 1.77867e-15
11680 1.77762e-15
11693.3 1.77666e-15
11706.7 1.77565e-15
11720 1.77465e-15
11733.3 1.77374e-15
11746.7 1.77276e-15
11760 1.77182e-15
11773.3 1.77088e-15
11786.7 1.76995e-15
11800 1.76901e-15
11813.3 1.76812e-15
11826.7 1.7672e-15
11840 1.76632e-15
11853.3 1.76542e-15
11866.7 1.76459e-15
11880 1.76363e-15
11893.3 1.76283e-15
11906.7 1.76195e-15
11920 1.76111e-15
11933.3 1.76028e-15
11946.7 1.75945e-15
11960 1.75861e-15
11973.3 1.7578e-15
11986.7 1.757e-15
12000 1.75619e-15
12013.3 1.75542e-15
12026.7 1.75463e-15
12040 1.75387e-15
12053.3 1.75312e-15
12066.7 1.75223e-15
12080 1.75164e-15
12093.3 1.75087e-15
12106.7 1.75015e-15
12120 1.74942e-15
12133.3 1.74869e-15
12146.7 1.74798e-15
12160 1.7473e-15
12173.3 1.7466e-15
12186.7 1.74589e-15
12200 1.74526e-15
12213.3 1.74462e-15
12226.7 1.74391e-15
12240 1.74327e-15
12253.3 1.74267e-15
12266.7 1.742e-15
12280 1.74139e-15
12293.3 1.74077e-15
12306.7 1.74023e-15
12320 1.73954e-15
12333.3 1.73896e-15
12346.7 1.73838e-15
12360 1.73786e-15
12373.3 1.73721e-15
12386.7 1.73669e-15
12400 1.7361e-15
12413.3 1.73558e-15
12426.7 1.73505e-15
12440 1.73453e-15
12453.3 1.73402e-15
12466.7 1.73351e-15
12480 1.73299e-15
12493.3 1.73247e-15
12506.7 1.732e-15
12520 1.73154e-15
12533.3 1.73105e-15
12546.7 1.73059e-15
12560 1.73013e-15
12573.3 1.72968e-15
12586.7 1.72923e-15
12600 1.72882e-15
12613.3 1.72828e-15
12626.7 1.72796e-15
12640 1.72755e-15
12653.3 1.72714e-15
12666.7 1.72676e-15
12680 1.72639e-15
12693.3 1.72598e-15
12706.7 1.72565e-15
12720 1.72531e-15
12733.3 1.72495e-15
12746.7 1.72454e-15
12760 1.72421e-15
12773.3 1.7239e-15
12786.7 1.72359e-15
12800 1.72329e-15
12813.3 1.72296e-15
12826.7 1.72263e-15
12840 1.72235e-15
12853.3 1.72208e-15
12866.7 1.72182e-15
12880 1.72155e-15
12893.3 1.72128e-15
12906.7 1.72104e-15
12920 1.72078e-15
12933.3 1.72056e-15
12946.7 1.72033e-15
12960 1.7201e-15
12973.3 1.71989e-15
12986.7 1.71969e-15
13000 1.7196e-15
13013.3 1.71924e-15
13026.7 1.71916e-15
13040 1.71892e-15
13053.3 1.71878e-15
13066.7 1.71862e-15
13080 1.71847e-15
13093.3 1.71833e-15
13106.7 1.7182e-15
13120 1.71801e-15
13133.3 1.71796e-15
13146.7 1.71783e-15
13160 1.71771e-15
13173.3 1.71762e-15
13186.7 1.71754e-15
13200 1.71746e-15
13213.3 1.7174e-15
13226.7 1.71732e-15
13240 1.71726e-15
13253.3 1.7172e-15
13266.7 1.71716e-15
13280 1.71715e-15
13293.3 1.71711e-15
13306.7 1.7172e-15
13320 1.71704e-15
13333.3 1.71707e-15
13346.7 1.71707e-15
13360 1.71706e-15
13373.3 1.7171e-15
13386.7 1.71713e-15
13400 1.71714e-15
