time,signal
0.0658056,0.0117134
0.0658333,0.0141828
0.0658611,0.0170672
0.0658889,0.0204117
0.0659167,0.0242615
0.0659444,0.02866
0.0659722,0.0336477
0.066,0.0392604
0.0660278,0.0455274
0.0660556,0.0524701
0.0660833,0.0600995
0.0661111,0.0684147
0.0661389,0.0774014
0.0661667,0.0870298
0.0661944,0.0972539
0.0662222,0.108011
0.06625,0.119219
0.0662778,0.130781
0.0663056,0.142582
0.0663333,0.154491
0.0663611,0.166365
0.0663889,0.17805
0.0664167,0.189383
0.0664444,0.200199
0.0664722,0.21033
0.0665,0.219614
0.0665278,0.227898
0.0665556,0.235039
0.0665833,0.240913
0.0666111,0.245414
0.0666389,0.248462
0.0666667,0.25
0.0666944,0.25
0.0667222,0.248462
0.06675,0.245414
0.0667778,0.240913
0.0668056,0.235039
0.0668333,0.227898
0.0668611,0.219614
0.0668889,0.21033
0.0669167,0.200199
0.0669444,0.189383
0.0669722,0.17805
0.067,0.166365
0.0670278,0.154491
0.0670556,0.142582
0.0670833,0.130781
0.0671111,0.119219
0.0671389,0.108011
0.0671667,0.0972539
0.0671944,0.0870298
0.0672222,0.0774014
0.06725,0.0684147
0.0672778,0.0600995
0.0673056,0.0524701
0.0673333,0.0455274
0.0673611,0.0392604
0.0673889,0.0336477
0.0674167,0.02866
0.0674444,0.0242615
0.0674722,0.0204117
0.0675,0.0170672
0.0675278,0.0141828
0.0675556,0.0117134
0.0675833,0.0096145
0.0676111,0.00784311
0.0676389,0.00635873
0.0676667,0.00512357
0.0676944,0.00410294
0.0677222,0.0032654
0.06775,0.00258285
0.0677778,0.0020304
0.0678056,0.0015863
0.0678333,0.00123171
0.0678611,0.000950495
0.0678889,0.000728975
0.0679167,0.000555643
0.0679444,0.000420919
0.0679722,0.0003169
0.068,0.000237119
0.0680278,0.000176331
0.0680556,0.000130321
0.0680833,9.57231e-05
0.0681111,6.9878e-05
0.0681389,5.06973e-05
0.0681667,3.65552e-05
0.0681944,2.61959e-05
0.0682222,1.86568e-05
0.06825,1.32057e-05
0.0682778,9.28983e-06
0.0683056,6.4949e-06
0.0683333,4.51292e-06
0.0683611,3.11647e-06
0.0683889,2.13889e-06
0.0684167,1.45893e-06
0.0684444,9.8901e-07
0.0684722,6.66326e-07
0.0685,4.46163e-07
0.0685278,2.96907e-07
0.0685556,1.96366e-07
0.0685833,1.29072e-07
0.0686111,8.43181e-08
0.0686389,5.4743e-08
0.0686667,3.53229e-08
0.0686944,2.26519e-08
0.0687222,1.44368e-08
0.06875,9.14452e-09
0.0687778,5.75665e-09
0.0688056,3.60162e-09
0.0688333,2.23948e-09
0.0688611,1.38394e-09
0.0688889,8.49978e-10
0.0689167,5.18819e-10
0.0689444,3.14738e-10
0.0689722,1.89756e-10
0.069,1.13704e-10
0.0690278,6.771e-11
0.0690556,4.00765e-11
0.0690833,2.35713e-11
0.0691111,1.37819e-11
0.0691389,8.0051e-12
0.0691667,4.62463e-12
0.0691944,2.65182e-12
0.0692222,1.51473e-12
0.06925,8.56509e-13
0.0692778,4.84779e-13
0.0693056,2.69368e-13
0.0693333,1.52156e-13
0.0693611,8.21565e-14
0.0693889,4.74065e-14
0.0694167,2.39253e-14
0.0694444,1.52101e-14
0.0694722,6.21725e-15
0.0695,5.55112e-15
0.0695278,9.99201e-16
0.0695556,2.60902e-15
0.0695833,-4.996e-16
0.0696111,1.80411e-15
0.0696389,-9.71445e-16
0.0696667,1.60982e-15
0.0696944,-1.08247e-15
0.0697222,1.4988e-15
0.06975,-1.08247e-15
0.0697778,1.52656e-15
0.0698056,-1.11022e-15
0.0698333,1.44329e-15
0.0698611,-1.13798e-15
0.0698889,1.44329e-15
0.0699167,-1.16573e-15
0.0699444,1.44329e-15
0.0699722,-1.16573e-15
0.07,1.44329e-15
0.0700278,-1.11022e-15
0.0700556,1.4988e-15
0.0700833,-1.11022e-15
0.0701111,1.55431e-15
0.0701389,-1.13798e-15
0.0701667,1.4988e-15
0.0701944,-1.16573e-15
0.0702222,1.58207e-15
0.07025,-1.19349e-15
0.0702778,1.58207e-15
0.0703056,-1.249e-15
0.0703333,1.55431e-15
0.0703611,-1.249e-15
0.0703889,1.52656e-15
0.0704167,-1.249e-15
0.0704444,1.52656e-15
0.0704722,-1.27676e-15
0.0705,1.52656e-15
0.0705278,-1.30451e-15
0.0705556,1.52656e-15
0.0705833,-1.249e-15
0.0706111,1.52656e-15
0.0706389,-1.249e-15
0.0706667,1.52656e-15
0.0706944,-1.249e-15
0.0707222,1.52656e-15
0.07075,-1.27676e-15
0.0707778,1.52656e-15
0.0708056,-1.27676e-15
0.0708333,1.52656e-15
0.0708611,-1.30451e-15
0.0708889,1.52656e-15
0.0709167,-1.30451e-15
0.0709444,1.52656e-15
0.0709722,-1.30451e-15
0.071,1.52656e-15
0.0710278,-1.30451e-15
0.0710556,1.52656e-15
0.0710833,-1.30451e-15
0.0711111,1.52656e-15
0.0711389,-1.27676e-15
0.0711667,1.52656e-15
0.0711944,-1.27676e-15
0.0712222,1.52656e-15
0.07125,-1.27676e-15
0.0712778,1.52656e-15
0.0713056,-1.27676e-15
0.0713333,1.52656e-15
0.0713611,-1.27676e-15
0.0713889,1.52656e-15
0.0714167,-1.27676e-15
0.0714444,1.52656e-15
0.0714722,-1.27676e-15
0.0715,1.52656e-15
0.0715278,-1.27676e-15
0.0715556,1.52656e-15
0.0715833,-1.27676e-15
0.0716111,1.52656e-15
0.0716389,-1.27676e-15
0.0716667,1.52656e-15
0.0716944,-1.27676e-15
0.0717222,1.52656e-15
0.07175,-1.27676e-15
0.0717778,1.52656e-15
0.0718056,-1.27676e-15
0.0718333,1.52656e-15
0.0718611,-1.27676e-15
0.0718889,1.52656e-15
0.0719167,-1.27676e-15
0.0719444,1.52656e-15
0.0719722,-1.33227e-15
0.072,1.47105e-15
0.0720278,-1.36002e-15
0.0720556,1.36002e-15
0.0720833,-1.58207e-15
0.0721111,9.15934e-16
0.0721389,-2.38698e-15
0.0721667,-5.82867e-16
0.0721944,-5.2458e-15
0.0722222,-5.80092e-15
0.07225,-1.48215e-14
0.0722778,-2.34535e-14
0.0723056,-4.70735e-14
0.0723333,-8.17402e-14
0.0723611,-1.51823e-13
0.0723889,-2.6909e-13
0.0724167,-4.84501e-13
0.0724444,-8.56287e-13
0.0724722,-1.5144e-12
0.0725,-2.65157e-12
0.0725278,-4.6243e-12
0.0725556,-8.0049e-12
0.0725833,-1.37815e-11
0.0726111,-2.35711e-11
0.0726389,-4.00762e-11
0.0726667,-6.77099e-11
0.0726944,-1.13704e-10
0.0727222,-1.89756e-10
0.07275,-3.14738e-10
0.0727778,-5.18819e-10
0.0728056,-8.49978e-10
0.0728333,-1.38394e-09
0.0728611,-2.23948e-09
0.0728889,-3.60162e-09
0.0729167,-5.75665e-09
0.0729444,-9.14452e-09
0.0729722,-1.44368e-08
0.073,-2.26519e-08
0.0730278,-3.53229e-08
0.0730556,-5.4743e-08
0.0730833,-8.43181e-08
0.0731111,-1.29072e-07
0.0731389,-1.96366e-07
0.0731667,-2.96907e-07
0.0731944,-4.46163e-07
0.0732222,-6.66326e-07
0.07325,-9.8901e-07
0.0732778,-1.45893e-06
0.0733056,-2.13889e-06
0.0733333,-3.11647e-06
0.0733611,-4.51292e-06
0.0733889,-6.4949e-06
0.0734167,-9.28983e-06
0.0734444,-1.32057e-05
0.0734722,-1.86568e-05
0.0735,-2.61959e-05
0.0735278,-3.65552e-05
0.0735556,-5.06973e-05
0.0735833,-6.9878e-05
0.0736111,-9.57231e-05
0.0736389,-0.000130321
0.0736667,-0.000176331
0.0736944,-0.000237119
0.0737222,-0.0003169
0.07375,-0.000420919
0.0737778,-0.000555643
0.0738056,-0.000728975
0.0738333,-0.000950495
0.0738611,-0.00123171
0.0738889,-0.0015863
0.0739167,-0.0020304
0.0739444,-0.00258285
0.0739722,-0.0032654
0.074,-0.00410294
0.0740278,-0.00512357
0.0740556,-0.00635873
0.0740833,-0.00784311
0.0741111,-0.0096145
0.0741389,-0.0117134
0.0741667,-0.0141828
0.0741944,-0.0170672
0.0742222,-0.0204117
0.07425,-0.0242615
0.0742778,-0.02866
0.0743056,-0.0336477
0.0743333,-0.0392604
0.0743611,-0.0455274
0.0743889,-0.0524701
0.0744167,-0.0600995
0.0744444,-0.0684147
0.0744722,-0.0774014
0.0745,-0.0870298
0.0745278,-0.0972539
0.0745556,-0.108011
0.0745833,-0.119219
0.0746111,-0.130781
0.0746389,-0.142582
0.0746667,-0.154491
0.0746944,-0.166365
0.0747222,-0.17805
0.07475,-0.189383
0.0747778,-0.200199
0.0748056,-0.21033
0.0748333,-0.219614
0.0748611,-0.227898
0.0748889,-0.235039
0.0749167,-0.240913
0.0749444,-0.245414
0.0749722,-0.248462
0.075,-0.25
0.0750278,-0.25
0.0750556,-0.248462
0.0750833,-0.245414
0.0751111,-0.240913
0.0751389,-0.235039
0.0751667,-0.227898
0.0751944,-0.219614
0.0752222,-0.21033
0.07525,-0.200199
0.0752778,-0.189383
0.0753056,-0.17805
0.0753333,-0.166365
0.0753611,-0.154491
0.0753889,-0.142582
0.0754167,-0.130781
0.0754444,-0.119219
0.0754722,-0.108011
0.0755,-0.0972539
0.0755278,-0.0870298
0.0755556,-0.0774014
0.0755833,-0.0684147
0.0756111,-0.0600995
0.0756389,-0.0524701
0.0756667,-0.0455274
0.0756944,-0.0392604
0.0757222,-0.0336477
0.07575,-0.02866
0.0757778,-0.0242615
0.0758056,-0.0204117
0.0758333,-0.0170672
0.0758611,-0.0141828
0.0758889,-0.0117134
0.0759167,-0.0096145
0.0759444,-0.00784311
0.0759722,-0.00635873
0.076,-0.00512357
0.0760278,-0.00410294
0.0760556,-0.0032654
0.0760833,-0.00258285
0.0761111,-0.0020304
0.0761389,-0.0015863
0.0761667,-0.00123171
0.0761944,-0.000950495
0.0762222,-0.000728975
0.07625,-0.000555643
0.0762778,-0.000420919
0.0763056,-0.0003169
0.0763333,-0.000237119
0.0763611,-0.000176331
0.0763889,-0.000130321
0.0764167,-9.57231e-05
0.0764444,-6.9878e-05
0.0764722,-5.06973e-05
0.0765,-3.65552e-05
0.0765278,-2.61959e-05
0.0765556,-1.86568e-05
0.0765833,-1.32057e-05
0.0766111,-9.28983e-06
0.0766389,-6.4949e-06
0.0766667,-4.51292e-06
0.0766944,-3.11647e-06
0.0767222,-2.13889e-06
0.07675,-1.45893e-06
0.0767778,-9.8901e-07
0.0768056,-6.66326e-07
0.0768333,-4.46163e-07
0.0768611,-2.96907e-07
0.0768889,-1.96366e-07
0.0769167,-1.29072e-07
0.0769444,-8.43181e-08
0.0769722,-5.4743e-08
0.077,-3.53229e-08
0.0770278,-2.26519e-08
0.0770556,-1.44368e-08
0.0770833,-9.14452e-09
0.0771111,-5.75665e-09
0.0771389,-3.60162e-09
0.0771667,-2.23948e-09
0.0771944,-1.38394e-09
0.0772222,-8.49978e-10
0.07725,-5.18821e-10
0.0772778,-3.14738e-10
0.0773056,-1.89757e-10
0.0773333,-1.13704e-10
0.0773611,-6.77114e-11
0.0773889,-4.00765e-11
0.0774167,-2.35726e-11
0.0774444,-1.37819e-11
0.0774722,-8.00643e-12
0.0775,-4.62466e-12
0.0775278,-2.65316e-12
0.0775556,-1.51476e-12
0.0775833,-8.57842e-13
0.0776111,-4.84807e-13
0.0776389,-2.707e-13
0.0776667,-1.52184e-13
0.0776944,-8.34888e-14
0.0777222,-4.74343e-14
0.07775,-2.52576e-14
0.0777778,-1.52378e-14
0.0778056,-7.54952e-15
0.0778333,-5.57887e-15
0.0778611,-2.33147e-15
0.0778889,-2.63678e-15
0.0779167,-8.32667e-16
0.0779444,-1.83187e-15
0.0779722,-3.60822e-16
0.078,-1.63758e-15
0.0780278,-2.498e-16
0.0780556,-1.52656e-15
0.0780833,-2.498e-16
0.0781111,-1.55431e-15
0.0781389,-2.22045e-16
0.0781667,-1.47105e-15
0.0781944,-1.94289e-16
0.0782222,-1.47105e-15
0.07825,-1.66533e-16
0.0782778,-1.47105e-15
0.0783056,-1.66533e-16
0.0783333,-1.47105e-15
0.0783611,-2.22045e-16
0.0783889,-1.52656e-15
0.0784167,-2.22045e-16
0.0784444,-1.58207e-15
0.0784722,-1.94289e-16
0.0785,-1.52656e-15
0.0785278,-1.66533e-16
0.0785556,-1.60982e-15
0.0785833,-1.38778e-16
0.0786111,-1.60982e-15
0.0786389,-8.32667e-17
0.0786667,-1.58207e-15
0.0786944,-8.32667e-17
0.0787222,-1.55431e-15
0.07875,-8.32667e-17
0.0787778,-1.55431e-15
0.0788056,-5.55112e-17
0.0788333,-1.55431e-15
0.0788611,-2.77556e-17
0.0788889,-1.55431e-15
0.0789167,-8.32667e-17
0.0789444,-1.55431e-15
0.0789722,-8.32667e-17
0.079,-1.55431e-15
0.0790278,-8.32667e-17
0.0790556,-1.55431e-15
0.0790833,-5.55112e-17
0.0791111,-1.55431e-15
0.0791389,-5.55112e-17
0.0791667,-1.55431e-15
0.0791944,-2.77556e-17
0.0792222,-1.55431e-15
0.07925,-2.77556e-17
0.0792778,-1.55431e-15
0.0793056,-2.77556e-17
0.0793333,-1.55431e-15
0.0793611,-2.77556e-17
0.0793889,-1.55431e-15
0.0794167,-2.77556e-17
0.0794444,-1.55431e-15
0.0794722,-5.55112e-17
0.0795,-1.55431e-15
0.0795278,-5.55112e-17
0.0795556,-1.55431e-15
0.0795833,-5.55112e-17
0.0796111,-1.55431e-15
0.0796389,-5.55112e-17
0.0796667,-1.55431e-15
0.0796944,-5.55112e-17
0.0797222,-1.55431e-15
0.07975,-5.55112e-17
0.0797778,-1.55431e-15
0.0798056,-5.55112e-17
0.0798333,-1.55431e-15
0.0798611,-5.55112e-17
0.0798889,-1.55431e-15
0.0799167,-5.55112e-17
0.0799444,-1.55431e-15
0.0799722,-5.55112e-17
0.08,-1.55431e-15
0.0800278,-5.55112e-17
0.0800556,-1.55431e-15
0.0800833,-5.55112e-17
0.0801111,-1.55431e-15
0.0801389,-5.55112e-17
0.0801667,-1.55431e-15
0.0801944,-5.55112e-17
0.0802222,-1.55431e-15
0.08025,-5.55112e-17
0.0802778,-1.55431e-15
0.0803056,0
0.0803333,-1.4988e-15
0.0803611,2.77556e-17
0.0803889,-1.38778e-15
0.0804167,2.498e-16
0.0804444,-9.4369e-16
0.0804722,1.05471e-15
0.0805,5.55112e-16
0.0805278,3.91354e-15
0.0805556,5.77316e-15
0.0805833,1.34892e-14
0.0806111,2.34257e-14
0.0806389,4.57412e-14
0.0806667,8.17124e-14
0.0806944,1.50491e-13
0.0807222,2.69063e-13
0.08075,4.83169e-13
0.0807778,8.5626e-13
0.0808056,1.51307e-12
0.0808333,2.65155e-12
0.0808611,4.62297e-12
0.0808889,8.00487e-12
0.0809167,1.37802e-11
0.0809444,2.35711e-11
0.0809722,4.00748e-11
0.081,6.77099e-11
0.0810278,1.13702e-10
0.0810556,1.89756e-10
0.0810833,3.14737e-10
0.0811111,5.18819e-10
0.0811389,8.49976e-10
0.0811667,1.38394e-09
0.0811944,2.23948e-09
0.0812222,3.60162e-09
0.08125,5.75664e-09
0.0812778,9.14452e-09
0.0813056,1.44368e-08
0.0813333,2.26519e-08
0.0813611,3.53229e-08
0.0813889,5.4743e-08
0.0814167,8.43181e-08
0.0814444,1.29072e-07
0.0814722,1.96366e-07
0.0815,2.96907e-07
0.0815278,4.46163e-07
0.0815556,6.66326e-07
0.0815833,9.8901e-07
0.0816111,1.45893e-06
0.0816389,2.13889e-06
0.0816667,3.11647e-06
0.0816944,4.51292e-06
0.0817222,6.4949e-06
0.08175,9.28983e-06
0.0817778,1.32057e-05
0.0818056,1.86568e-05
0.0818333,2.61959e-05
0.0818611,3.65552e-05
0.0818889,5.06973e-05
0.0819167,6.9878e-05
0.0819444,9.57231e-05
0.0819722,0.000130321
0.082,0.000176331
0.0820278,0.000237119
0.0820556,0.0003169
0.0820833,0.000420919
0.0821111,0.000555643
0.0821389,0.000728975
0.0821667,0.000950495
0.0821944,0.00123171
0.0822222,0.0015863
0.08225,0.0020304
0.0822778,0.00258285
0.0823056,0.0032654
0.0823333,0.00410294
0.0823611,0.00512357
0.0823889,0.00635873
0.0824167,0.00784311
0.0824444,0.0096145
0.0824722,0.0117134
0.0825,0.0141828
0.0825278,0.0170672
0.0825556,0.0204117
0.0825833,0.0242615
0.0826111,0.02866
0.0826389,0.0336477
0.0826667,0.0392604
0.0826944,0.0455274
0.0827222,0.0524701
0.08275,0.0600995
0.0827778,0.0684147
0.0828056,0.0774014
0.0828333,0.0870298
0.0828611,0.0972539
0.0828889,0.108011
0.0829167,0.119219
0.0829444,0.130781
0.0829722,0.142582
0.083,0.154491
0.0830278,0.166365
0.0830556,0.17805
0.0830833,0.189383
0.0831111,0.200199
0.0831389,0.21033
0.0831667,0.219614
0.0831944,0.227898
0.0832222,0.235039
0.08325,0.240913
0.0832778,0.245414
0.0833056,0.248462
0.0833333,0.25
0.0833611,0.25
0.0833889,0.248462
0.0834167,0.245414
0.0834444,0.240913
0.0834722,0.235039
0.0835,0.227898
0.0835278,0.219614
0.0835556,0.21033
0.0835833,0.200199
0.0836111,0.189383
0.0836389,0.17805
0.0836667,0.166365
0.0836944,0.154491
0.0837222,0.142582
0.08375,0.130781
0.0837778,0.119219
0.0838056,0.108011
0.0838333,0.0972539
0.0838611,0.0870298
0.0838889,0.0774014
0.0839167,0.0684147
0.0839444,0.0600995
0.0839722,0.0524701
0.084,0.0455274
0.0840278,0.0392604
0.0840556,0.0336477
0.0840833,0.02866
0.0841111,0.0242615
0.0841389,0.0204117
0.0841667,0.0170672
0.0841944,0.0141828
0.0842222,0.0117134
0.08425,0.0096145
0.0842778,0.00784311
0.0843056,0.00635873
0.0843333,0.00512357
0.0843611,0.00410294
0.0843889,0.0032654
0.0844167,0.00258285
0.0844444,0.0020304
0.0844722,0.0015863
0.0845,0.00123171
0.0845278,0.000950495
0.0845556,0.000728975
0.0845833,0.000555643
0.0846111,0.000420919
0.0846389,0.0003169
0.0846667,0.000237119
0.0846944,0.000176331
0.0847222,0.000130321
0.08475,9.57231e-05
0.0847778,6.9878e-05
0.0848056,5.06973e-05
0.0848333,3.65552e-05
0.0848611,2.61959e-05
0.0848889,1.86568e-05
0.0849167,1.32057e-05
0.0849444,9.28983e-06
0.0849722,6.4949e-06
0.085,4.51292e-06
0.0850278,3.11647e-06
0.0850556,2.13889e-06
0.0850833,1.45893e-06
0.0851111,9.8901e-07
0.0851389,6.66326e-07
0.0851667,4.46163e-07
0.0851944,2.96907e-07
0.0852222,1.96366e-07
0.08525,1.29072e-07
0.0852778,8.43181e-08
0.0853056,5.4743e-08
0.0853333,3.53229e-08
0.0853611,2.26519e-08
0.0853889,1.44368e-08
0.0854167,9.14452e-09
0.0854444,5.75665e-09
0.0854722,3.60163e-09
0.0855,2.23948e-09
0.0855278,1.38394e-09
0.0855556,8.49978e-10
0.0855833,5.18821e-10
0.0856111,3.14738e-10
0.0856389,1.89758e-10
0.0856667,1.13704e-10
0.0856944,6.77118e-11
0.0857222,4.00765e-11
0.08575,2.35731e-11
0.0857778,1.37818e-11
0.0858056,8.0069e-12
0.0858333,4.62461e-12
0.0858611,2.65363e-12
0.0858889,1.51471e-12
0.0859167,8.58313e-13
0.0859444,4.84751e-13
0.0859722,2.71172e-13
0.086,1.52128e-13
0.0860278,8.39606e-14
0.0860556,4.73788e-14
0.0860833,2.57294e-14
0.0861111,1.51823e-14
0.0861389,8.02136e-15
0.0861667,5.52336e-15
0.0861944,2.80331e-15
0.0862222,2.58127e-15
0.08625,1.30451e-15
0.0862778,1.77636e-15
0.0863056,8.32667e-16
0.0863333,1.58207e-15
0.0863611,7.21645e-16
0.0863889,1.47105e-15
0.0864167,7.21645e-16
0.0864444,1.4988e-15
0.0864722,6.93889e-16
0.0865,1.41553e-15
0.0865278,6.66134e-16
0.0865556,1.41553e-15
0.0865833,6.38378e-16
0.0866111,1.41553e-15
0.0866389,6.38378e-16
0.0866667,1.41553e-15
0.0866944,6.93889e-16
0.0867222,1.47105e-15
0.08675,6.93889e-16
0.0867778,1.52656e-15
0.0868056,6.66134e-16
0.0868333,1.47105e-15
0.0868611,6.38378e-16
0.0868889,1.55431e-15
0.0869167,6.10623e-16
0.0869444,1.55431e-15
0.0869722,5.55112e-16
0.087,1.52656e-15
0.0870278,5.55112e-16
0.0870556,1.4988e-15
0.0870833,5.55112e-16
0.0871111,1.4988e-15
0.0871389,5.27356e-16
0.0871667,1.4988e-15
0.0871944,4.996e-16
0.0872222,1.4988e-15
0.08725,5.55112e-16
0.0872778,1.4988e-15
0.0873056,5.55112e-16
0.0873333,1.4988e-15
0.0873611,5.55112e-16
0.0873889,1.4988e-15
0.0874167,5.27356e-16
0.0874444,1.4988e-15
0.0874722,5.27356e-16
0.0875,1.4988e-15
0.0875278,4.996e-16
0.0875556,1.4988e-15
0.0875833,4.996e-16
0.0876111,1.4988e-15
0.0876389,4.996e-16
0.0876667,1.4988e-15
0.0876944,4.996e-16
0.0877222,1.4988e-15
0.08775,4.996e-16
0.0877778,1.4988e-15
0.0878056,5.27356e-16
0.0878333,1.4988e-15
0.0878611,5.27356e-16
0.0878889,1.4988e-15
0.0879167,5.27356e-16
0.0879444,1.4988e-15
0.0879722,5.27356e-16
0.088,1.4988e-15
0.0880278,5.27356e-16
0.0880556,1.4988e-15
0.0880833,5.27356e-16
0.0881111,1.4988e-15
0.0881389,5.27356e-16
0.0881667,1.4988e-15
0.0881944,5.27356e-16
0.0882222,1.4988e-15
0.08825,5.27356e-16
0.0882778,1.4988e-15
0.0883056,5.27356e-16
0.0883333,1.4988e-15
0.0883611,5.27356e-16
0.0883889,1.4988e-15
0.0884167,5.27356e-16
0.0884444,1.4988e-15
0.0884722,5.27356e-16
0.0885,1.4988e-15
0.0885278,5.27356e-16
0.0885556,1.4988e-15
0.0885833,5.27356e-16
0.0886111,1.4988e-15
0.0886389,4.71845e-16
0.0886667,1.44329e-15
0.0886944,4.44089e-16
0.0887222,1.33227e-15
0.08875,2.22045e-16
0.0887778,8.88178e-16
0.0888056,-5.82867e-16
0.0888333,-6.10623e-16
0.0888611,-3.44169e-15
0.0888889,-5.82867e-15
0.0889167,-1.30174e-14
0.0889444,-2.34812e-14
0.0889722,-4.52693e-14
0.089,-8.17679e-14
0.0890278,-1.50019e-13
0.0890556,-2.69118e-13
0.0890833,-4.82697e-13
0.0891111,-8.56315e-13
0.0891389,-1.5126e-12
0.0891667,-2.6516e-12
0.0891944,-4.6225e-12
0.0892222,-8.00493e-12
0.08925,-1.37797e-11
0.0892778,-2.35711e-11
0.0893056,-4.00744e-11
0.0893333,-6.77099e-11
0.0893611,-1.13702e-10
0.0893889,-1.89756e-10
0.0894167,-3.14736e-10
0.0894444,-5.18819e-10
0.0894722,-8.49976e-10
0.0895,-1.38394e-09
0.0895278,-2.23948e-09
0.0895556,-3.60162e-09
0.0895833,-5.75664e-09
0.0896111,-9.14452e-09
0.0896389,-1.44368e-08
0.0896667,-2.26519e-08
0.0896944,-3.53229e-08
0.0897222,-5.4743e-08
0.08975,-8.43181e-08
0.0897778,-1.29072e-07
0.0898056,-1.96366e-07
0.0898333,-2.96907e-07
0.0898611,-4.46163e-07
0.0898889,-6.66326e-07
0.0899167,-9.8901e-07
0.0899444,-1.45893e-06
0.0899722,-2.13889e-06
0.09,-3.11647e-06
0.0900278,-4.51292e-06
0.0900556,-6.4949e-06
0.0900833,-9.28983e-06
0.0901111,-1.32057e-05
0.0901389,-1.86568e-05
0.0901667,-2.61959e-05
0.0901944,-3.65552e-05
0.0902222,-5.06973e-05
0.09025,-6.9878e-05
0.0902778,-9.57231e-05
0.0903056,-0.000130321
0.0903333,-0.000176331
0.0903611,-0.000237119
0.0903889,-0.0003169
0.0904167,-0.000420919
0.0904444,-0.000555643
0.0904722,-0.000728975
0.0905,-0.000950495
0.0905278,-0.00123171
0.0905556,-0.0015863
0.0905833,-0.0020304
0.0906111,-0.00258285
0.0906389,-0.0032654
0.0906667,-0.00410294
0.0906944,-0.00512357
0.0907222,-0.00635873
0.09075,-0.00784311
0.0907778,-0.0096145
0.0908056,-0.0117134
0.0908333,-0.0141828
0.0908611,-0.0170672
0.0908889,-0.0204117
0.0909167,-0.0242615
0.0909444,-0.02866
0.0909722,-0.0336477
0.091,-0.0392604
0.0910278,-0.0455274
0.0910556,-0.0524701
0.0910833,-0.0600995
0.0911111,-0.0684147
0.0911389,-0.0774014
0.0911667,-0.0870298
0.0911944,-0.0972539
0.0912222,-0.108011
0.09125,-0.119219
0.0912778,-0.130781
0.0913056,-0.142582
0.0913333,-0.154491
0.0913611,-0.166365
0.0913889,-0.17805
0.0914167,-0.189383
0.0914444,-0.200199
0.0914722,-0.21033
0.0915,-0.219614
0.0915278,-0.227898
0.0915556,-0.235039
0.0915833,-0.240913
0.0916111,-0.245414
0.0916389,-0.248462
0.0916667,-0.25
0.0916944,-0.25
0.0917222,-0.248462
0.09175,-0.245414
0.0917778,-0.240913
0.0918056,-0.235039
0.0918333,-0.227898
0.0918611,-0.219614
0.0918889,-0.21033
0.0919167,-0.200199
0.0919444,-0.189383
0.0919722,-0.17805
0.092,-0.166365
0.0920278,-0.154491
0.0920556,-0.142582
0.0920833,-0.130781
0.0921111,-0.119219
0.0921389,-0.108011
0.0921667,-0.0972539
0.0921944,-0.0870298
0.0922222,-0.0774014
0.09225,-0.0684147
0.0922778,-0.0600995
0.0923056,-0.0524701
0.0923333,-0.0455274
0.0923611,-0.0392604
0.0923889,-0.0336477
0.0924167,-0.02866
0.0924444,-0.0242615
0.0924722,-0.0204117
0.0925,-0.0170672
0.0925278,-0.0141828
0.0925556,-0.0117134
0.0925833,-0.0096145
0.0926111,-0.00784311
0.0926389,-0.00635873
0.0926667,-0.00512357
0.0926944,-0.00410294
0.0927222,-0.0032654
0.09275,-0.00258285
0.0927778,-0.0020304
0.0928056,-0.0015863
0.0928333,-0.00123171
0.0928611,-0.000950495
0.0928889,-0.000728975
0.0929167,-0.000555643
0.0929444,-0.000420919
0.0929722,-0.0003169
0.093,-0.000237119
0.0930278,-0.000176331
0.0930556,-0.000130321
0.0930833,-9.57231e-05
0.0931111,-6.9878e-05
0.0931389,-5.06973e-05
0.0931667,-3.65552e-05
0.0931944,-2.61959e-05
0.0932222,-1.86568e-05
0.09325,-1.32057e-05
0.0932778,-9.28983e-06
0.0933056,-6.4949e-06
0.0933333,-4.51292e-06
0.0933611,-3.11647e-06
0.0933889,-2.13889e-06
0.0934167,-1.45893e-06
0.0934444,-9.8901e-07
0.0934722,-6.66326e-07
0.0935,-4.46163e-07
0.0935278,-2.96907e-07
0.0935556,-1.96366e-07
0.0935833,-1.29072e-07
0.0936111,-8.43181e-08
0.0936389,-5.4743e-08
0.0936667,-3.53229e-08
0.0936944,-2.26519e-08
0.0937222,-1.44368e-08
0.09375,-9.14452e-09
0.0937778,-5.75665e-09
0.0938056,-3.60163e-09
0.0938333,-2.23948e-09
0.0938611,-1.38394e-09
0.0938889,-8.49978e-10
0.0939167,-5.18822e-10
0.0939444,-3.14738e-10
0.0939722,-1.89759e-10
0.094,-1.13704e-10
0.0940278,-6.77132e-11
0.0940556,-4.00761e-11
0.0940833,-2.35744e-11
0.0941111,-1.37815e-11
0.0941389,-8.00823e-12
0.0941667,-4.62427e-12
0.0941944,-2.65496e-12
0.0942222,-1.51437e-12
0.09425,-8.59646e-13
0.0942778,-4.84418e-13
0.0943056,-2.72504e-13
0.0943333,-1.51795e-13
0.0943611,-8.52929e-14
0.0943889,-4.70457e-14
0.0944167,-2.70617e-14
0.0944444,-1.48492e-14
0.0944722,-9.35363e-15
0.0945,-5.19029e-15
0.0945278,-4.13558e-15
0.0945556,-2.2482e-15
0.0945833,-2.63678e-15
